SOURCE,LINEAR_FEATURE_ID,WATERBODY_POLY_ID,NAMED_WATERSHED_ID,GNIS_ID,GNIS_NAME,FWA_WATERSHED_CODE,WATERSHED_CODE_50K,AREA_HA,DOWNSTREAM_PATH,WATERBODY_TYPE,WATERSHED_GROUP_CODE,CENTROID_LATITUDE,CENTROID_LONGITUDE
BCFWA Lakes,,,,35772,Stadia Lake,100-190442-712025,120-714600,15.22057931,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.1314105,-120.527239
BCFWA Lakes,,,,35649,Tuwut Lake,100-190442-712025,120-714600,31.35901273,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.13480846,-120.4561109
BCFWA Lakes,,,,35550,Willowgrouse Lake,100-190442-712025,120-714600,89.30928579,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.13582522,-120.4843213
BCFWA Lakes,,700059201,,17078,Clemes Lake,100-190442-712025-186208,120-714600-20200,9.208663702,Clemes Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.9105492,-121.0968495
BCFWA Lakes,,700059111,,14294,Cultus Lake,100-190442-712025-186208-123213,120-714600-20200-14800,40.97164163,Charette Creek > Clemes Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.85980933,-121.0531337
BCFWA Lakes,,,,15763,Moutray Lake,100-190442-712025-188229-141589,120-714600-20400-15600,3.528261207,Sparks Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.91314449,-120.8380074
BCFWA Lakes,,,,28861,Red Lake,100-190442-712025-188229-141589,120-714600-20400-15600,108.3389143,Sparks Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.88833587,-120.7856299
BCFWA Lakes,,,,27325,Sparks Lake,100-190442-712025-188229-141589,120-714600-20400-15600,10.66411238,Sparks Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.91347423,-120.8479187
BCFWA Lakes,,,,22464,Wadley Lake,100-190442-712025-188229-141589-699867-142953-024861,120-714600-20400-15600-9150-1610,1.634645472,Welland Creek > Sparks Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.90272155,-120.7864519
BCFWA Lakes,,700059261,,11718,Cayuse Lake,100-190442-712025-188229-141589-520793,120-714600-20400-15600-9150-1880,6.000195444,Sparks Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.91531979,-120.7930633
BCFWA Lakes,,,,12556,Frog Lake,100-190442-712025-188229-141589-699867-376788,120-714600-20400-15600-9150-5220,1.884669208,Welland Creek > Sparks Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.93621288,-120.7584572
BCFWA Lakes,,,,32610,Jules Lake,100-190442-712025-188229-303337,120-714600-20400-33129,16.36276953,Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.02647084,-120.8387858
BCFWA Lakes,,,,33073,Kultox Lake,100-190442-712025-188229-572820,120-714600-20400-61500,7.267012043,Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.05856947,-120.7032682
BCFWA Lakes,,700059177,,32863,Beaverhut Lake,100-190442-712025-188229-742841,120-714600-20400-78800,12.44376483,Beaverhut Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.05023898,-120.6091962
BCFWA Lakes,,700059210,,33707,Caribou Lake,100-190442-712025-188229-764484,120-714600-20400-81200,8.177096203,Tsintsunko Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.03284965,-120.4740966
BCFWA Lakes,,,,35632,Tsintsunko Lake,100-190442-712025-188229-764484,120-714600-20400-81200,98.368929,Tsintsunko Creek > Criss Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.05483417,-120.4977778
BCFWA Lakes,,,,33798,Hiahkwah Lake,100-190442-712025-844193,120-714600-20400-81200-4910,34.12120439,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11105715,-120.5315437
BCFWA Lakes,,,,35087,Shelley Lake,100-190442-712025-844193,120-714600-20400-81200-4910,54.80087198,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.09432475,-120.4593533
BCFWA Lakes,,700000370,,9703,Brousseau Lake,100-190442-712025-252580,120-714600-27300,11.90813141,Barricade Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,50.95378331,-121.1208913
BCFWA Lakes,,700059103,,33755,Chartrand Lake,100-190442-712025-344154-085503,120-714600-36600-12300,54.5786887,Tobacco Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.06334081,-120.9928891
BCFWA Lakes,,700059212,,16807,Calder Lake,100-190442-712025-366643,120-714600-39692,8.103308859,Deadman River > Thompson River > Fraser River,Lake,DEAD,50.99881601,-120.8908641
BCFWA Lakes,,,,33398,Lily Lake,100-190442-712025-448180-704689,120-714600-47900,5.667317655,Sherwood Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.0885094,-120.7142513
BCFWA Lakes,,,,34280,Marshy Lake,100-190442-712025-448180,120-714600-47900,2.706019087,Sherwood Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.09072742,-120.8122623
BCFWA Lakes,,,,34676,Outpost Lake,100-190442-712025-510061,120-714600-54900,3.73154239,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.1397854,-120.8755871
BCFWA Lakes,,,,35290,Vidette Lake,100-190442-712025-519973,120-714600-55600,40.00652364,Hamilton Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.15749753,-120.8935923
BCFWA Lakes,,700011734,,32796,Bog Lake,100-190442-712025-519973-178658,120-714600-55600-22700,35.33854249,Yard Creek > Hamilton Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.22070821,-120.8363076
BCFWA Lakes,,,,32876,Enright Lake,100-190442-712025-531933,120-714600-55600-22700-2450,27.08127135,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.17815664,-120.8606535
BCFWA Lakes,,700059226,,8489,Boyer Lake,100-190442-712025-537317-224979-052036,120-714600-57300-21800,7.354224433,Joe Ross Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.18532374,-120.8236544
BCFWA Lakes,,,,33349,Lastcourse Lake,100-190442-712025-537317-224979-354394-151431,120-714600-57300-23300-4200,16.9541369,Joe Ross Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.21747709,-120.784461
BCFWA Lakes,,,,35267,Uren Lake,100-190442-712025-537317-350855,120-714600-57300-27800,19.82438998,Joe Ross Creek > Deadman River > Thompson River > Fraser River,Lake,DEAD,51.16189667,-120.7813856
BCFWA Lakes,,,,34934,Semlin Lake,100-190442-712025-544953-562234-462884,120-714600-58200,14.27269555,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.13886918,-120.8001804
BCFWA Lakes,,,,35037,Rock Lake,100-190442-712025-611767,120-714600-65400,1.027165656,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11966838,-120.8148329
BCFWA Lakes,,,,32960,Fatox Lake,100-190442-712025-643868,120-714600-69100,17.67003128,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11000702,-120.7834037
BCFWA Lakes,,700059348,,32647,Duck Lake,100-190442-712025-657346,120-714600-70400,4.024583423,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11398395,-120.7752569
BCFWA Lakes,,,,34711,Sawmill Lake,100-190442-712025-657346,120-714600-70400,0.688646805,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.11681444,-120.74595
BCFWA Lakes,,,,35190,Ternan Lake,100-190442-712025-733927,120-714600-76200-35300,2.101106919,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.14433981,-120.7213769
BCFWA Lakes,,,,35641,Tuleric Lake,100-190442-712025-733927,120-714600-76200-35300,17.93357064,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.15817848,-120.7176999
BCFWA Lakes,,,,8473,Elbow Lake,100-190442-712025-750928,120-714600-78800,85.6748142,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.1748902,-120.5729705
BCFWA Lakes,,700059092,,32816,Bare Lake,100-190442-712025-887721,120-714600-92800,230.7608592,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.18719251,-120.5465803
BCFWA Lakes,,,,39568,Heller Lake,100-190442-712025-887721,120-714600-92800,89.22507672,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.15912763,-120.5754314
BCFWA Lakes,,700059110,,32654,Dumbell Lake,100-190442-712025-887721-466746,120-714600-92800-45700,41.7411106,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.1798085,-120.4975918
BCFWA Lakes,,,,34285,Martha Lake,100-190442-712025-887721-466746,120-714600-92800-45700,5.017737808,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.17972361,-120.4832687
BCFWA Lakes,,700059112,,34169,Dagger Lake,100-190442-712025-957053,120-714600-99500,40.31056068,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.16438382,-120.4261473
BCFWA Lakes,,,,34814,Mollimarn Lake,100-190442-712025-957053,120-714600-99500,46.1888628,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.15582275,-120.4668764
BCFWA Lakes,,,,34665,Osprey Lake,100-190442-712025-957053,120-714600-99500,9.391630805,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.16908948,-120.4434017
BCFWA Lakes,,,,35108,Siam Lake,100-190442-712025-957053,120-714600-99500,9.069056291,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.16463374,-120.4498588
BCFWA Lakes,,,,32882,Estelle Lake,100-190442-712025-957053-567768,120-714600-99500-41100,15.31329691,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.1595958,-120.4387865
BCFWA Lakes,,,,33438,Lloyd Lake,100-190442-712025-957053-390685,120-714600-99500-41100,12.84783388,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.15410923,-120.4459729
BCFWA Lakes,,,,34999,Renee Lake,100-190442-712025-957053-636097,120-714600-99500-64000,7.809201608,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.17527786,-120.451016
BCFWA Lakes,,700059237,,32427,Dewey Lake,100-190442-712025-957053-636097-168574,120-714600-99500-64000-0530,6.869257285,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.17845276,-120.4436512
BCFWA Lakes,,,,33141,Frogpond Lake,100-190442-712025-957053-636097-168574,120-714600-99500-64000-0530,1.609554006,Deadman River > Thompson River > Fraser River,Lake,DEAD,51.17941333,-120.4397144
BCFWA Lakes,,,,18999,Fehr Lake,100-190442-726946-421532,120-729400-41700,13.79402999,Indian Garden Creek > Thompson River > Fraser River,Lake,THOM,50.70769515,-120.8619577
BCFWA Lakes,,700207596,,24425,Dominic Lake,100-190442-766327,120-768100,33.00373994,Durand Creek > Thompson River > Fraser River,Lake,THOM,50.58507941,-120.6798677
BCFWA Lakes,,,,9504,Leighton Lake,100-190442-766327-581310,120-768100-58100,46.62642941,Tunkwa Creek > Durand Creek > Thompson River > Fraser River,Lake,THOM,50.61923961,-120.8452619
BCFWA Lakes,,,,29873,Tunkwa Lake,100-190442-766327-581310,120-768100-58100,153.8239064,Tunkwa Creek > Durand Creek > Thompson River > Fraser River,Lake,THOM,50.6087989,-120.8575552
BCFWA Lakes,,,,25178,Ware Lake,100-190442-766327-581310,120-768100-58100,3.338841829,Tunkwa Creek > Durand Creek > Thompson River > Fraser River,Lake,THOM,50.57461987,-120.8337332
BCFWA Lakes,,700008777,,22928,Durand Lake,100-190442-766327-820252,120-768100-83400,9.285541241,Ferguson Creek > Durand Creek > Thompson River > Fraser River,Lake,THOM,50.61552643,-120.6984776
BCFWA Lakes,,,,20094,Sabiston Lake,100-190442-769923,120-772800,23.04832656,Sabiston Creek > Thompson River > Fraser River,Lake,THOM,50.85013815,-120.86264
BCFWA Lakes,,,,24330,Sedge Lake,100-190442-769923,120-772800,12.24763716,Sabiston Creek > Thompson River > Fraser River,Lake,DEAD,50.86056213,-120.8974249
BCFWA Lakes,,,,19047,Fessenden Lake,100-190442-789571,120-791200,1.984468819,Carabine Creek > Thompson River > Fraser River,Lake,THOM,50.86962133,-120.8252066
BCFWA Lakes,,,,22675,Pat Lake,100-190442-833904,120-841100,13.67565259,Thompson River > Fraser River,Lake,THOM,50.73598099,-120.7401501
BCFWA Lakes,,700207824,,10080,Brussels Lake,100-190442-851147,120-852800,2.551478917,Brussels Creek > Thompson River > Fraser River,Lake,THOM,50.71018986,-120.6763874
BCFWA Lakes,,700207604,,22231,Duffy Lake,100-190442-857529,120-860500,28.36695778,Duffy Creek > Thompson River > Fraser River,Lake,THOM,50.65328428,-120.7073569
BCFWA Lakes,,700207638,,11082,Beaton Lake,100-190442-857529-411991,120-860500-29800,8.54489507,Duffy Creek > Thompson River > Fraser River,Lake,THOM,50.68537202,-120.6355883
BCFWA Lakes,,700207606,,15190,Dairy Lakes,100-190442-858890-147464,120-862000-10900,28.11329387,Beaton Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.62468662,-120.683226
BCFWA Lakes,,,,9443,Ice Lake,100-190442-858890-147464-103354-651688,120-862000-10900-12100,3.553204907,Beaton Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.67761264,-120.5884846
BCFWA Lakes,,700207606,,15190,Dairy Lakes,100-190442-858890-147464-704255,120-862000-10900-71800,7.085566217,Kwilalkwila Creek > Beaton Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.62715811,-120.6698652
BCFWA Lakes,,,,14168,Kwilalkwila Lake,100-190442-858890-147464-704255,120-862000-10900-71800,3.494951423,Kwilalkwila Creek > Beaton Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.60760541,-120.6500557
BCFWA Lakes,,,,13977,Gilbert Lake,100-190442-858890-147464-704255-289556,120-862000-10900-71800-3500,0.79536537,Kwilalkwila Creek > Beaton Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.62887325,-120.6438024
BCFWA Lakes,,700207606,,15190,Dairy Lakes,100-190442-858890-147464-980768,120-862000-10900-97800,4.373567564,Beaton Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.61887116,-120.6786519
BCFWA Lakes,,700207713,,15216,Dam Lake,100-190442-858890-422729,120-862000-40700,3.851397989,Alkali Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.60633799,-120.4959342
BCFWA Lakes,,,,22738,Pothook Lake,100-190442-858890-422729-144812-470851,120-862000-40700-09000,2.986314691,Alkali Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.65124541,-120.4953149
BCFWA Lakes,,,,38306,Rush Lake,100-190442-858890-422729-322682,120-862000-40700-61400,7.912215899,Alkali Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.60196331,-120.4703216
BCFWA Lakes,,,,10237,Inks Lake,100-190442-858890-422729-322682-203715,120-862000-40700-61400-2240,4.302177805,Alkali Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.61912415,-120.4453636
BCFWA Lakes,,,,22522,Wallender Lake,100-190442-858890-422729-322682-203715,120-862000-40700-61400-2240,5.901718198,Alkali Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.63164898,-120.4420811
BCFWA Lakes,,,,20375,Ned Roberts Lake,100-190442-858890-506368,120-862000-49500,4.218792185,Ned Roberts Creek > Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.64616491,-120.560806
BCFWA Lakes,,700207619,,20034,Cornwall Lake,100-190442-858890-885525,120-862000-89800,13.67335589,Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.57757482,-120.6279809
BCFWA Lakes,,,,26681,Roper Lake,100-190442-858890-885525-540908,120-862000-89800,10.49752106,Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.57891011,-120.6599297
BCFWA Lakes,,700207630,,44300,Chuwhels Lake,100-190442-858890-901655,120-862000-91000,10.13062753,Cherry Creek > Thompson River > Fraser River,Lake,THOM,50.58167772,-120.5955906
BCFWA Lakes,,,,20534,Salsola Pond,100-190442-858890-234053,120-886300,1.507947218,Cherry Creek > Thompson River > Fraser River,Pond,THOM,50.70494496,-120.5771449
BCFWA Lakes,,,,20548,Saltwort Pond,100-190442-901756,120-903900,4.476819718,Thompson River > Fraser River,Pond,THOM,50.6992468,-120.5574796
BCFWA Lakes,,,,27603,Tranquille Lake,100-190442-906230,120-907500,70.2549621,Tranquille River > Thompson River > Fraser River,Lake,THOM,50.93570856,-120.5703718
BCFWA Lakes,,,,32374,Truda Lake,100-190442-906230,120-907500,1.06137399,Tranquille River > Thompson River > Fraser River,Lake,THOM,50.95170142,-120.6521063
BCFWA Lakes,,,,39115,Lac du Bois,100-190442-906230-153315,120-907500-12900,30.67929924,Tranquille River > Thompson River > Fraser River,Unknown,THOM,50.79806254,-120.4565528
BCFWA Lakes,,700207626,,10042,Andrus Lake,100-190442-906230-248474-119564,120-907500-21600-12100,12.03557675,Cannell Creek > Watching Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.88786712,-120.6080851
BCFWA Lakes,,,,20533,Salstrum Lake,100-190442-906230-248474-119564,120-907500-21600-12100,4.181132334,Cannell Creek > Watching Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.89051809,-120.6150171
BCFWA Lakes,,,,23097,Sydney Lake,100-190442-906230-248474-119564,120-907500-21600-12100,12.39652654,Cannell Creek > Watching Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.88098515,-120.6046551
BCFWA Lakes,,700207799,,22951,Dynes Lake,100-190442-906230-784079,120-907500-21600-12100-6830,2.744202076,Saul Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.89243379,-120.6019665
BCFWA Lakes,,,,23508,Saul Lake,100-190442-906230-784079,120-907500-21600-12100-6830,33.22653536,Saul Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.91576009,-120.6405523
BCFWA Lakes,,,,15511,Strachan Lake,100-190442-906230-784079,120-907500-21600-12100-6830,12.92046602,Saul Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.90452233,-120.6119298
BCFWA Lakes,,,,22660,Pass Lake,100-190442-906230-248474-254294,120-907500-21600-29200,34.58863066,Watching Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.84184534,-120.4757802
BCFWA Lakes,,700121070,,18394,Carlo Lake,100-190442-998192-074530-309595-711466,120-907500-21600-83200,15.91906282,Wentworth Creek > Jamieson Creek > North Thompson River > Thompson River > Fraser River,Lake,THOM,50.97373235,-120.5138293
BCFWA Lakes,,,,14022,Gisborne Lake,100-190442-906230-713022,120-907500-63000,32.98848995,Tranquille River > Thompson River > Fraser River,Lake,THOM,50.97921055,-120.7318031
BCFWA Lakes,,,,24501,Horace Lake,100-190442-906230-784079-656773,120-907500-68800-79000,6.33003436,Saul Creek > Tranquille River > Thompson River > Fraser River,Lake,THOM,50.91624198,-120.601197
BCFWA Lakes,,,,20403,Nelmes Lake,100-190442-906230-801885-600258-064959,120-907500-70300,2.119837934,Tranquille River > Thompson River > Fraser River,Lake,THOM,50.96404126,-120.6879495
BCFWA Lakes,,,,10296,Ironmask Lake,100-190442-932723-640204-439937-527766-852315,120-942000-41200-61000,5.190786282,Thompson River > Fraser River,Lake,THOM,50.66303568,-120.4520145
BCFWA Lakes,,,,26221,Polygon Pond,100-190442-932723-640204-439937-527766,120-942000-41200-61000,2.372592724,Thompson River > Fraser River,Pond,THOM,50.6681418,-120.4671408
BCFWA Lakes,,700207738,,9087,Bowers Lake,100-190442-947265-585479-730541,120-949000,3.46029805,Thompson River > Fraser River,Lake,THOM,50.66464114,-120.4341187
